id_batalha,data,tempo_de_batalha,torres_derrubadas_jogador1,torres_derrubadas_jogador2,vencedor,deck_jogador1,deck_jogador2,trofeus_jogador1,trofeus_jogador2
3163,2023-08-11 22:31:31.143382,3.04,1,0,Player0430,"Mosqueteira, Mini P.E.K.K.A, Mago, Bola de Fogo, Gigante, Cabana de Bárbaros, Bruxa, P.E.K.K.A","Bruxa, Mago de Gelo, Zap, Dragão Bebê, Cavaleiro, Bárbaros, Descarga, Torre de Bombas",5657,2798
3164,2023-05-22 12:52:04.805687,2.03,1,2,Player0632,"Fúria, Canhão, Bruxa, Bárbaros, Mosqueteira, Coletor de Elixir, P.E.K.K.A, Veneno","Coletor de Elixir, Corredor, Lápide, Mega Servo, Relâmpago, Veneno, Golem, Bárbaros",2373,4843
3165,2023-09-14 04:46:20.560759,2.55,1,1,Player0616,"Bárbaros, Cabana de Bárbaros, Dragão Bebê, Mega Servo, Torre de Bombas, Gigante, Príncipe, Veneno","Executor, Mago de Gelo, Cabana de Goblins, Arqueiras, Golem, Corredor, Bruxa, Descarga",6000,2979
3166,2023-12-07 06:26:37.224031,3.99,0,3,Player0049,"P.E.K.K.A, Mosqueteira, Executor, Fornalha, Veneno, Fúria, Bola de Fogo, Dragão Bebê","Arqueiras, Fornalha, Relâmpago, Fúria, Mago de Gelo, Torre Inferno, Cavaleiro, Mega Servo",3998,3459
3167,2023-06-18 08:28:46.466666,3.45,3,0,Player0362,"Torre de Bombas, Bruxa, Corredor, Mosqueteira, Mega Servo, Bárbaros, Canhão, Zap","Cabana de Goblins, Lápide, Mega Servo, Zap, Coletor de Elixir, Dragão Bebê, Corredor, Bárbaros",2529,4889
3168,2023-06-07 15:36:38.276702,3.7,2,1,Player0615,"Arqueiras, Mini P.E.K.K.A, Príncipe, Mago, Veneno, Tornado, Mega Servo, Relâmpago","Coletor de Elixir, Golem, Bárbaros, Fornalha, Cabana de Goblins, Mosqueteira, Torre Inferno, Torre de Bombas",5774,4359
3169,2023-08-21 09:16:43.303598,2.94,1,0,Player0916,"Mago de Gelo, Veneno, Executor, Bola de Fogo, Mosqueteira, Golem, Cabana de Bárbaros, Mini P.E.K.K.A","Torre de Bombas, Fúria, Bruxa, Cabana de Goblins, Veneno, Tornado, Cavaleiro, Mini P.E.K.K.A",4725,2207
3170,2023-01-02 13:36:47.365195,3.49,2,1,Player0831,"Dragão Bebê, Cabana de Bárbaros, Torre de Bombas, Corredor, Golem, Veneno, Príncipe, Executor","Bola de Fogo, Tornado, Mago, Cavaleiro, Cabana de Bárbaros, Bruxa, Corredor, Golem",2599,2214
3171,2023-05-05 14:53:44.100561,3.8,2,1,Player0898,"Lápide, Executor, Mago de Gelo, P.E.K.K.A, Mega Servo, Bruxa, Tornado, Bárbaros","Cabana de Goblins, Mago de Gelo, Mega Servo, Bola de Fogo, Gigante, Mago, Corredor, Fúria",5976,5785
3172,2023-07-11 01:48:04.053135,4.37,2,2,Player0238,"Mini P.E.K.K.A, Tornado, Corredor, Bruxa, Coletor de Elixir, Bárbaros, P.E.K.K.A, Arqueiras","Descarga, Coletor de Elixir, Executor, Golem, Mago de Gelo, Lápide, Mosqueteira, Arqueiras",5961,3533
3173,2023-06-19 20:54:21.572463,4.42,3,2,Player0582,"Executor, Cavaleiro, Golem, Coletor de Elixir, Bola de Fogo, Lápide, Veneno, Mosqueteira","Tornado, Mosqueteira, Mini P.E.K.K.A, Coletor de Elixir, Dragão Bebê, Fornalha, Torre Inferno, Bruxa",4645,3642
3174,2023-07-08 10:24:01.313053,4.51,1,1,Player0843,"Mago de Gelo, Fúria, Mosqueteira, Descarga, Mega Servo, Torre de Bombas, Coletor de Elixir, Dragão Bebê","Canhão, Cabana de Goblins, Mago de Gelo, Bola de Fogo, Tornado, Mega Servo, Coletor de Elixir, Descarga",5809,3165
3175,2023-05-11 02:48:22.042437,3.34,3,2,Player0287,"Coletor de Elixir, Arqueiras, Mago de Gelo, Veneno, Fornalha, Golem, Bruxa, Bola de Fogo","P.E.K.K.A, Torre Inferno, Mago de Gelo, Arqueiras, Torre de Bombas, Corredor, Cabana de Goblins, Mega Servo",2287,5646
3176,2023-08-14 00:32:11.788887,3.53,2,2,Player0301,"Torre de Bombas, Canhão, Dragão Bebê, Veneno, Corredor, Cavaleiro, Mini P.E.K.K.A, Arqueiras","Relâmpago, Mago de Gelo, Mega Servo, Descarga, Mosqueteira, Príncipe, Mago, Executor",2220,4638
3177,2023-09-28 23:02:27.794703,2.34,1,1,Player0779,"Dragão Bebê, Descarga, Tornado, Mago, Torre de Bombas, Veneno, Fornalha, Lápide","Coletor de Elixir, Cabana de Bárbaros, Torre de Bombas, Bola de Fogo, Príncipe, Tornado, Cabana de Goblins, Lápide",5083,3306
3178,2023-05-20 15:31:22.759175,3.61,3,2,Player0617,"Fúria, Golem, Cabana de Bárbaros, Descarga, Mago, Corredor, Gigante, Mini P.E.K.K.A","Arqueiras, Mago, Fúria, Fornalha, Tornado, Mini P.E.K.K.A, Corredor, Veneno",2837,3176
3179,2023-01-04 05:11:32.051137,4.63,1,1,Player0769,"Executor, Canhão, Coletor de Elixir, Gigante, Fúria, Cabana de Goblins, Corredor, Cabana de Bárbaros","Mini P.E.K.K.A, Bárbaros, Fúria, Dragão Bebê, Relâmpago, Príncipe, Torre Inferno, Mosqueteira",5795,4637
3180,2023-05-03 05:46:48.791155,2.93,2,2,Player0571,"P.E.K.K.A, Veneno, Canhão, Mega Servo, Fornalha, Bruxa, Fúria, Torre Inferno","Bárbaros, Relâmpago, Golem, Dragão Bebê, Fúria, Lápide, P.E.K.K.A, Arqueiras",5619,5245
3181,2023-08-11 15:36:10.588270,4.77,3,2,Player0416,"Bruxa, Cavaleiro, Tornado, Príncipe, Torre Inferno, Arqueiras, Mini P.E.K.K.A, Gigante","Relâmpago, Zap, Mini P.E.K.K.A, Corredor, Cabana de Goblins, Fornalha, Arqueiras, Dragão Bebê",5349,3405
3182,2023-12-28 08:19:17.245951,4.71,2,1,Player0629,"Coletor de Elixir, Mago de Gelo, Zap, Torre de Bombas, Bruxa, Fornalha, Golem, P.E.K.K.A","Cavaleiro, Príncipe, Cabana de Goblins, P.E.K.K.A, Fornalha, Veneno, Tornado, Mini P.E.K.K.A",5203,3567
3183,2023-08-06 07:33:47.717203,3.13,2,1,Player0173,"Executor, Golem, Lápide, Canhão, Arqueiras, Zap, Bruxa, Bárbaros","Mega Servo, Cabana de Bárbaros, Canhão, Lápide, Cavaleiro, Coletor de Elixir, Zap, Mago de Gelo",5167,3964
3184,2023-09-07 18:15:03.503788,2.76,1,2,Player0457,"Bola de Fogo, Mega Servo, Descarga, Cavaleiro, Golem, Tornado, Cabana de Bárbaros, Fornalha","Gigante, Executor, Bárbaros, Bola de Fogo, Mini P.E.K.K.A, Mago de Gelo, Fornalha, Fúria",4448,3407
3185,2023-10-04 23:10:31.352237,2.94,2,1,Player0975,"Veneno, Bárbaros, Arqueiras, Executor, Cavaleiro, Corredor, Torre de Bombas, Dragão Bebê","P.E.K.K.A, Fúria, Tornado, Mini P.E.K.K.A, Torre de Bombas, Dragão Bebê, Executor, Mega Servo",2079,3724
3186,2023-08-29 16:56:34.407024,4.78,2,3,Player0873,"Coletor de Elixir, Mega Servo, Bola de Fogo, Dragão Bebê, Golem, Tornado, Relâmpago, Executor","Gigante, Mini P.E.K.K.A, Coletor de Elixir, Cabana de Bárbaros, Golem, Cavaleiro, Fúria, Torre de Bombas",2499,3215
3187,2023-08-10 22:32:58.154334,4.62,1,2,Player0127,"Veneno, Lápide, Torre Inferno, Corredor, P.E.K.K.A, Executor, Gigante, Cabana de Goblins","Cabana de Goblins, Mago de Gelo, Príncipe, Lápide, Mini P.E.K.K.A, Mosqueteira, Cabana de Bárbaros, Cavaleiro",2271,3065
3188,2023-07-21 15:49:57.822070,2.97,2,1,Player0204,"Bola de Fogo, Mosqueteira, Cavaleiro, Mago de Gelo, Zap, Corredor, Descarga, Fornalha","Dragão Bebê, Cavaleiro, P.E.K.K.A, Príncipe, Veneno, Descarga, Lápide, Bárbaros",3053,4367
3189,2023-03-21 19:31:40.227341,3.27,1,0,Player0966,"Mago de Gelo, Gigante, Mega Servo, Cabana de Goblins, Mosqueteira, Torre Inferno, Fúria, Bola de Fogo","Príncipe, Coletor de Elixir, Torre de Bombas, Mago, Mago de Gelo, Cavaleiro, Dragão Bebê, Descarga",5858,2204
3190,2023-02-12 14:03:57.054403,4.43,2,2,Player0885,"Gigante, Cavaleiro, Tornado, Corredor, Cabana de Goblins, Veneno, Bárbaros, Torre Inferno","Bola de Fogo, Tornado, Mosqueteira, Fornalha, Bárbaros, Arqueiras, Cabana de Goblins, Torre Inferno",4304,2210
3191,2023-11-30 09:17:12.422159,4.98,1,3,Player0799,"Relâmpago, Bola de Fogo, P.E.K.K.A, Mini P.E.K.K.A, Dragão Bebê, Coletor de Elixir, Golem, Cabana de Bárbaros","Cabana de Goblins, Torre Inferno, Descarga, Mega Servo, Gigante, Golem, Relâmpago, Mago de Gelo",2106,2924
3192,2023-05-12 23:50:50.628671,4.41,2,2,Player0585,"Fúria, Tornado, Mago de Gelo, Relâmpago, Mago, Mosqueteira, Canhão, Corredor","Executor, Relâmpago, Dragão Bebê, Fornalha, Cabana de Goblins, Cavaleiro, Fúria, Corredor",4309,2843
3193,2023-08-16 22:03:23.662366,4.78,0,2,Player0081,"Bárbaros, Mosqueteira, Tornado, Fornalha, Descarga, Executor, P.E.K.K.A, Mega Servo","Mini P.E.K.K.A, P.E.K.K.A, Executor, Golem, Torre de Bombas, Dragão Bebê, Fúria, Torre Inferno",2234,2973
3194,2023-03-26 16:52:05.914677,3.97,2,1,Player0349,"Mini P.E.K.K.A, Descarga, Gigante, Golem, Mega Servo, Bruxa, Bárbaros, Cavaleiro","Mago, Executor, Cabana de Bárbaros, Torre de Bombas, Zap, P.E.K.K.A, Relâmpago, Dragão Bebê",5579,5368
3195,2023-10-17 18:06:23.566404,3.51,2,2,Player0974,"Zap, Corredor, P.E.K.K.A, Torre Inferno, Arqueiras, Lápide, Bárbaros, Fornalha","Canhão, Arqueiras, Gigante, Tornado, Príncipe, Mosqueteira, Bruxa, Veneno",2705,5184
3196,2023-12-13 08:21:30.704003,3.51,0,3,Player0612,"Mini P.E.K.K.A, Mega Servo, P.E.K.K.A, Descarga, Bárbaros, Bruxa, Golem, Fornalha","Corredor, Arqueiras, Fornalha, Lápide, Golem, Cabana de Goblins, Tornado, Zap",3808,2788
3197,2023-08-03 02:53:57.978830,1.66,3,2,Player0227,"Mega Servo, Fornalha, P.E.K.K.A, Arqueiras, Fúria, Bola de Fogo, Veneno, Gigante","Descarga, Canhão, Gigante, Veneno, Zap, Mosqueteira, Relâmpago, Dragão Bebê",5568,2037
3198,2023-08-27 13:44:50.779033,2.43,2,2,Player0982,"Relâmpago, Descarga, Golem, Cabana de Goblins, Dragão Bebê, Mini P.E.K.K.A, Mega Servo, Coletor de Elixir","Coletor de Elixir, P.E.K.K.A, Canhão, Torre de Bombas, Fornalha, Bárbaros, Cavaleiro, Golem",5736,5809
3199,2023-10-24 14:13:26.719923,3.71,0,2,Player0532,"Dragão Bebê, Zap, Veneno, Canhão, Mini P.E.K.K.A, Torre Inferno, Bola de Fogo, Cavaleiro","Mosqueteira, Mini P.E.K.K.A, P.E.K.K.A, Arqueiras, Veneno, Tornado, Bruxa, Corredor",3924,4034
3200,2023-06-11 10:54:49.499780,4.91,2,2,Player0759,"Arqueiras, Corredor, Fúria, Canhão, Mini P.E.K.K.A, Cavaleiro, Mago de Gelo, Bárbaros","Torre de Bombas, Mini P.E.K.K.A, Arqueiras, Golem, Mago de Gelo, Fúria, Canhão, Lápide",4555,3116
3201,2023-03-12 04:28:51.058456,2.29,1,2,Player0145,"Canhão, Descarga, Veneno, Dragão Bebê, Mago, Coletor de Elixir, Cabana de Bárbaros, Bruxa","Cabana de Goblins, Príncipe, Fúria, Lápide, Mago de Gelo, Tornado, Coletor de Elixir, Bola de Fogo",3409,2918
3202,2023-09-02 15:11:49.848141,1.73,3,0,Player0137,"Bruxa, Cavaleiro, Lápide, Bola de Fogo, Mini P.E.K.K.A, Mago de Gelo, Fornalha, Dragão Bebê","Tornado, Bola de Fogo, Arqueiras, Cavaleiro, Mega Servo, Príncipe, Fornalha, Torre de Bombas",5898,4440
3203,2023-10-19 13:30:36.335262,4.68,3,1,Player0263,"Golem, Lápide, Fúria, Descarga, Fornalha, Mega Servo, Torre Inferno, Bárbaros","Lápide, Arqueiras, Dragão Bebê, Cabana de Bárbaros, Mega Servo, Príncipe, Relâmpago, Cabana de Goblins",2759,3858
3204,2023-02-03 03:53:16.968690,3.11,2,1,Player0141,"Bola de Fogo, Mosqueteira, Cavaleiro, Mago de Gelo, Zap, Corredor, Descarga, Fornalha","Mago de Gelo, Golem, Canhão, Gigante, Mosqueteira, Bárbaros, Torre Inferno, Fornalha",3053,3435
3205,2023-04-15 21:21:14.424282,3.37,1,2,Player0877,"Cabana de Bárbaros, Bárbaros, Fornalha, Coletor de Elixir, Relâmpago, Zap, Mosqueteira, Dragão Bebê","Torre de Bombas, Golem, Mosqueteira, Executor, Mega Servo, Coletor de Elixir, Cabana de Goblins, Dragão Bebê",4999,5463
3206,2023-12-24 10:08:20.024081,4.34,2,0,Player0751,"Bruxa, Gigante, Lápide, Canhão, Corredor, Fornalha, Bárbaros, Bola de Fogo","P.E.K.K.A, Gigante, Executor, Arqueiras, Mega Servo, Bola de Fogo, Mosqueteira, Veneno",5796,5892
3207,2023-11-30 12:03:16.930316,4.72,2,1,Player0619,"Descarga, Mago de Gelo, Torre de Bombas, Bola de Fogo, Executor, Mini P.E.K.K.A, Príncipe, Cabana de Bárbaros","Descarga, Cabana de Bárbaros, Mini P.E.K.K.A, Mago de Gelo, Arqueiras, Golem, Cavaleiro, Mago",4579,3102
3208,2023-06-20 00:36:42.706523,2.84,2,3,Player0429,"Tornado, Cabana de Goblins, Golem, Dragão Bebê, Príncipe, Zap, Arqueiras, Cavaleiro","Fornalha, Coletor de Elixir, Príncipe, Fúria, Arqueiras, Mago, Cabana de Goblins, Veneno",2204,3395
3209,2023-02-11 06:09:55.109330,1.93,1,2,Player0582,"Bola de Fogo, Lápide, Arqueiras, Torre de Bombas, P.E.K.K.A, Cabana de Goblins, Golem, Executor","Executor, Cavaleiro, Golem, Coletor de Elixir, Bola de Fogo, Lápide, Veneno, Mosqueteira",3987,4645
3210,2023-03-04 11:28:13.007906,1.58,1,0,Player0229,"Fornalha, Cabana de Bárbaros, Relâmpago, Mini P.E.K.K.A, Canhão, Gigante, Mago, Torre de Bombas","Descarga, Torre de Bombas, Mosqueteira, Mago, Cabana de Bárbaros, Cavaleiro, Mega Servo, Relâmpago",2791,2739
3211,2023-04-11 01:21:13.118323,2.25,1,2,Player0808,"P.E.K.K.A, Veneno, Canhão, Mega Servo, Fornalha, Bruxa, Fúria, Torre Inferno","Mega Servo, Mago, Gigante, Príncipe, Zap, Mago de Gelo, Arqueiras, Tornado",5619,2757
3212,2023-09-01 22:42:03.134216,4.39,2,2,Player0702,"Executor, Veneno, Lápide, Cavaleiro, Cabana de Goblins, Bola de Fogo, Dragão Bebê, Fornalha","Mega Servo, Zap, Torre de Bombas, Bola de Fogo, Mini P.E.K.K.A, Fúria, Descarga, Veneno",4191,3952
3213,2023-02-22 19:44:51.146942,3.59,2,0,Player0842,"Torre de Bombas, Cabana de Goblins, Bárbaros, Cavaleiro, Fornalha, Mago, Bola de Fogo, Mosqueteira","Descarga, Corredor, Cabana de Goblins, Zap, Golem, Mosqueteira, Arqueiras, P.E.K.K.A",4831,4486
3214,2023-02-17 19:12:08.289508,2.55,1,1,Player0040,"Bruxa, Zap, Lápide, Coletor de Elixir, Mega Servo, Cabana de Bárbaros, Golem, Dragão Bebê","Veneno, Mosqueteira, Descarga, Cavaleiro, Arqueiras, Cabana de Goblins, Fúria, Zap",4711,3287
3215,2023-02-21 22:33:06.537398,3.43,0,3,Player0760,"Lápide, Bárbaros, Tornado, Mago, Arqueiras, Cabana de Bárbaros, Dragão Bebê, Torre Inferno","Corredor, Mago de Gelo, Canhão, Fúria, Relâmpago, Cabana de Goblins, Coletor de Elixir, Golem",3532,4919
3216,2023-03-08 09:27:20.424991,2.61,2,1,Player0956,"Cabana de Bárbaros, Mega Servo, Príncipe, Coletor de Elixir, Corredor, Torre Inferno, Gigante, Canhão","Tornado, Príncipe, Dragão Bebê, Fúria, Torre de Bombas, Gigante, Golem, Mini P.E.K.K.A",5298,2717
3217,2023-01-18 04:27:46.021098,4.53,1,2,Player0768,"Bruxa, Zap, Fúria, Arqueiras, Cavaleiro, Torre de Bombas, Corredor, Mini P.E.K.K.A","Fornalha, Torre Inferno, Mago de Gelo, Gigante, Cabana de Bárbaros, Zap, P.E.K.K.A, Executor",4765,4526
3218,2023-02-06 11:42:08.571261,4.76,3,2,Player0692,"Canhão, P.E.K.K.A, Torre de Bombas, Mega Servo, Mago, Coletor de Elixir, Bárbaros, Gigante","Mago de Gelo, Arqueiras, Mago, Bola de Fogo, Canhão, Zap, Fornalha, Golem",2134,5934
3219,2023-12-14 14:40:58.819964,2.18,0,1,Player0752,"Golem, Executor, Bola de Fogo, Torre Inferno, Bruxa, Fúria, Coletor de Elixir, Arqueiras","Mosqueteira, Cabana de Bárbaros, Corredor, Veneno, Torre Inferno, Cabana de Goblins, Bola de Fogo, Fornalha",4459,4116
3220,2023-09-05 09:32:15.972992,1.58,1,1,Player0623,"Relâmpago, Cabana de Bárbaros, Veneno, Mini P.E.K.K.A, Torre Inferno, Bola de Fogo, Descarga, Arqueiras","Descarga, Mega Servo, Mago, Bruxa, Coletor de Elixir, Dragão Bebê, Tornado, P.E.K.K.A",4383,3067
3221,2023-11-05 05:05:24.565055,4.36,2,2,Player0518,"Gigante, Corredor, Lápide, Golem, Mago de Gelo, Fornalha, Veneno, Cabana de Bárbaros","Arqueiras, Príncipe, Corredor, Mini P.E.K.K.A, Bola de Fogo, Lápide, Mago de Gelo, Tornado",3949,3186
3222,2023-09-06 00:49:03.955211,2.0,1,2,Player0456,"Arqueiras, Canhão, Mago de Gelo, Fúria, Cabana de Goblins, Coletor de Elixir, Executor, Torre Inferno","Mini P.E.K.K.A, P.E.K.K.A, Lápide, Cavaleiro, Fornalha, Zap, Bola de Fogo, Canhão",3148,2210
3223,2023-09-06 12:06:33.004455,2.71,2,2,Player0935,"Dragão Bebê, Cabana de Goblins, Mago de Gelo, Mosqueteira, Príncipe, Bruxa, Cavaleiro, Fúria","Zap, Torre Inferno, Veneno, Fornalha, Gigante, Lápide, P.E.K.K.A, Golem",2612,4737
3224,2023-03-12 03:38:27.517965,4.74,2,3,Player0551,"Dragão Bebê, Torre Inferno, Gigante, Fúria, Fornalha, Descarga, Canhão, Golem","Mini P.E.K.K.A, Bárbaros, Fúria, Dragão Bebê, Relâmpago, Príncipe, Torre Inferno, Mosqueteira",2101,4637
3225,2023-07-02 09:18:54.444484,1.93,2,2,Player0856,"Bruxa, Mago de Gelo, Zap, Dragão Bebê, Cavaleiro, Bárbaros, Descarga, Torre de Bombas","Mosqueteira, Lápide, Bárbaros, Zap, Corredor, Fornalha, Cabana de Bárbaros, Arqueiras",2798,4097
3226,2023-01-02 18:35:26.174535,1.78,2,1,Player0753,"Cabana de Bárbaros, P.E.K.K.A, Cavaleiro, Relâmpago, Mosqueteira, Torre de Bombas, Descarga, Golem","P.E.K.K.A, Mago de Gelo, Fornalha, Cabana de Goblins, Executor, Cabana de Bárbaros, Príncipe, Fúria",4845,2024
3227,2023-01-24 17:19:15.918470,3.28,3,1,Player0106,"Cabana de Goblins, Torre Inferno, Cabana de Bárbaros, Mini P.E.K.K.A, Arqueiras, Canhão, Mago, Bárbaros","Torre Inferno, Descarga, Cabana de Bárbaros, Arqueiras, Bruxa, Tornado, Zap, Relâmpago",5629,3531
3228,2023-02-04 22:13:41.862355,4.26,2,2,Player0027,"Bárbaros, Mini P.E.K.K.A, Torre de Bombas, Dragão Bebê, Executor, Bola de Fogo, Cabana de Goblins, Gigante","Coletor de Elixir, Descarga, Mago, Lápide, Mosqueteira, Cabana de Bárbaros, Torre Inferno, Bárbaros",4140,4571
3229,2023-12-24 07:09:29.835957,2.85,1,1,Player0144,"Zap, Corredor, Príncipe, Arqueiras, Dragão Bebê, Executor, Gigante, P.E.K.K.A","Torre de Bombas, Torre Inferno, Veneno, Fornalha, Mago de Gelo, Cavaleiro, Tornado, Bola de Fogo",4438,4569
3230,2023-04-27 23:00:20.220561,3.35,1,2,Player0797,"Executor, Torre Inferno, Fúria, Mini P.E.K.K.A, Mago de Gelo, Fornalha, Bola de Fogo, Veneno","Príncipe, Corredor, Fornalha, Golem, Cabana de Bárbaros, Zap, Mini P.E.K.K.A, Mago de Gelo",3453,2714
3231,2023-11-29 01:47:54.169007,2.52,3,1,Player0627,"Corredor, Mega Servo, Torre de Bombas, Dragão Bebê, Tornado, Fúria, Canhão, Mago de Gelo","Golem, Cavaleiro, Zap, Príncipe, Veneno, Arqueiras, Lápide, Relâmpago",5137,5487
3232,2023-09-14 06:52:56.561940,4.79,2,1,Player0659,"Gigante, Executor, Bárbaros, Bola de Fogo, Mini P.E.K.K.A, Mago de Gelo, Fornalha, Fúria","Corredor, Coletor de Elixir, Mago de Gelo, Cavaleiro, Zap, Bola de Fogo, P.E.K.K.A, Torre de Bombas",3407,2654
3233,2023-10-12 14:32:39.400496,4.92,1,2,Player0885,"Gigante, Cavaleiro, Tornado, Corredor, Cabana de Goblins, Veneno, Bárbaros, Torre Inferno","P.E.K.K.A, Bárbaros, Cabana de Goblins, Executor, Fornalha, Corredor, Gigante, Arqueiras",4304,2437
3234,2023-05-04 18:31:22.711387,3.13,2,2,Player0796,"Mega Servo, Bola de Fogo, Gigante, Golem, Dragão Bebê, Torre de Bombas, Cavaleiro, Executor","Veneno, Tornado, Relâmpago, Mago, Mago de Gelo, Arqueiras, Golem, Cavaleiro",3382,4168
3235,2023-12-09 09:58:39.315236,1.7,2,3,Player0708,"Bola de Fogo, Tornado, Mago, Cavaleiro, Cabana de Bárbaros, Bruxa, Corredor, Golem","Fornalha, Canhão, Tornado, Mago, Bruxa, Gigante, Bola de Fogo, Torre Inferno",2214,3223
3236,2023-12-01 00:25:28.606479,4.75,2,2,Player0135,"Bola de Fogo, Mago de Gelo, Gigante, Golem, Cabana de Goblins, Zap, Descarga, Cabana de Bárbaros","Golem, Fornalha, Mago de Gelo, Torre de Bombas, Mago, Lápide, Cabana de Goblins, Executor",2319,3057
3237,2023-08-07 18:08:17.796499,4.08,2,1,Player0432,"Bárbaros, Lápide, Cabana de Bárbaros, Dragão Bebê, Mini P.E.K.K.A, Cavaleiro, Bola de Fogo, Mega Servo","Gigante, Executor, Bárbaros, Bola de Fogo, Mini P.E.K.K.A, Mago de Gelo, Fornalha, Fúria",3414,3407
3238,2023-06-09 23:35:26.896123,3.57,2,3,Player0266,"Relâmpago, Bola de Fogo, Golem, Descarga, Dragão Bebê, Lápide, Torre Inferno, Mosqueteira","Veneno, Coletor de Elixir, Lápide, Bárbaros, Gigante, Canhão, Torre Inferno, Mago",2288,3598
3239,2023-05-10 09:36:39.994530,3.6,1,1,Player0984,"Torre de Bombas, Fúria, Bruxa, Cabana de Goblins, Veneno, Tornado, Cavaleiro, Mini P.E.K.K.A","Veneno, Mago, Torre Inferno, P.E.K.K.A, Mega Servo, Canhão, Fúria, Zap",2207,4208
3240,2023-08-21 21:35:36.440612,4.87,2,3,Player0264,"Corredor, P.E.K.K.A, Gigante, Cavaleiro, Mosqueteira, Bola de Fogo, Golem, Dragão Bebê","Bruxa, Mosqueteira, Mini P.E.K.K.A, Coletor de Elixir, Torre de Bombas, Zap, Bárbaros, Mega Servo",2827,4361
3241,2023-07-21 02:14:03.342094,2.59,2,3,Player0494,"Fúria, Fornalha, Canhão, Mosqueteira, Bola de Fogo, Torre de Bombas, Cabana de Goblins, Descarga","Dragão Bebê, Bola de Fogo, Mega Servo, Bruxa, Mago, Gigante, Cavaleiro, Relâmpago",4456,5810
3242,2023-09-02 13:25:06.597939,2.42,2,1,Player0605,"Corredor, Canhão, Cabana de Goblins, Mega Servo, Executor, Príncipe, Mago de Gelo, Lápide","Torre de Bombas, Mini P.E.K.K.A, Bruxa, Bola de Fogo, Mega Servo, Corredor, Mago de Gelo, Golem",3252,3068
3243,2023-09-17 09:08:54.705988,4.16,3,2,Player0957,"Fúria, P.E.K.K.A, Príncipe, Torre de Bombas, Cabana de Goblins, Coletor de Elixir, Zap, Mini P.E.K.K.A","Zap, Mini P.E.K.K.A, Cabana de Bárbaros, Mago, Torre Inferno, Príncipe, Corredor, Arqueiras",3407,2581
3244,2023-08-03 18:12:08.268047,4.76,1,1,Player0231,"Arqueiras, Corredor, Tornado, Torre de Bombas, Golem, Canhão, Lápide, P.E.K.K.A","Lápide, Torre Inferno, Canhão, Cabana de Bárbaros, Arqueiras, Mago de Gelo, Mago, Príncipe",3727,2469
3245,2023-10-04 13:57:19.017115,2.35,2,1,Player0625,"Corredor, Mago, Executor, Fúria, Bruxa, Gigante, Canhão, Dragão Bebê","Arqueiras, Torre de Bombas, Mago, Canhão, Torre Inferno, Descarga, Lápide, Mago de Gelo",3327,3387
3246,2023-02-28 23:36:50.231027,1.94,1,0,Player0238,"Descarga, Coletor de Elixir, Executor, Golem, Mago de Gelo, Lápide, Mosqueteira, Arqueiras","Descarga, Fornalha, Veneno, Golem, Executor, Coletor de Elixir, Bola de Fogo, Mago",3533,4484
3247,2023-08-16 02:18:12.477556,2.5,1,2,Player0486,"Bruxa, Mini P.E.K.K.A, Golem, Mega Servo, Mago de Gelo, Torre de Bombas, Fúria, Arqueiras","Executor, Mago de Gelo, Tornado, Torre de Bombas, Cavaleiro, Mosqueteira, Príncipe, Descarga",4724,3049
3248,2023-11-06 03:56:24.884332,2.15,2,1,Player0771,"Executor, Cavaleiro, Golem, Coletor de Elixir, Bola de Fogo, Lápide, Veneno, Mosqueteira","Veneno, Arqueiras, Mago de Gelo, Cabana de Goblins, Bola de Fogo, Gigante, Cavaleiro, Tornado",4645,4586
3249,2023-03-25 08:28:13.129932,4.36,1,2,Player0268,"Príncipe, Executor, Lápide, Golem, Canhão, Torre Inferno, Mega Servo, Mago de Gelo","Lápide, Torre de Bombas, Gigante, Zap, Veneno, Fúria, Canhão, Torre Inferno",5288,3006
3250,2023-03-15 13:49:26.850070,3.62,2,0,Player0085,"Cabana de Bárbaros, Executor, Corredor, Dragão Bebê, Fornalha, Lápide, P.E.K.K.A, Descarga","Gigante, Arqueiras, Coletor de Elixir, Bola de Fogo, Mini P.E.K.K.A, Mosqueteira, Torre Inferno, Dragão Bebê",4168,2060
3251,2023-10-02 13:27:58.284631,4.16,1,1,Player0944,"Gigante, Executor, Bárbaros, Bola de Fogo, Mini P.E.K.K.A, Mago de Gelo, Fornalha, Fúria","Cabana de Goblins, Cavaleiro, Mosqueteira, Torre de Bombas, Bárbaros, Torre Inferno, Dragão Bebê, Lápide",3407,3740
3252,2023-03-26 06:23:38.001189,2.77,1,2,Player0444,"Fúria, Arqueiras, Descarga, Coletor de Elixir, Cabana de Bárbaros, Canhão, Tornado, Fornalha","Zap, Torre Inferno, Veneno, Fornalha, Gigante, Lápide, P.E.K.K.A, Golem",5820,4737
3253,2023-06-05 15:01:59.542199,2.49,3,1,Player0232,"Cavaleiro, Fúria, Relâmpago, Arqueiras, Mega Servo, Tornado, Zap, Mago","Mago de Gelo, Fúria, Gigante, Mega Servo, Mago, Executor, Torre Inferno, Golem",4597,2243
